Time,Frame,r,Phi,Theta,FILE
4160,416,8,45,90,image/output_004160_000010.png
4160,416,8,45,135,image/output_004160_000011.png
4160,416,8,45,180,image/output_004160_000012.png
4160,416,8,45,225,image/output_004160_000013.png
4160,416,8,45,270,image/output_004160_000014.png
4160,416,8,45,315,image/output_004160_000015.png
4160,416,8,90,0,image/output_004160_000016.png
4160,416,8,90,45,image/output_004160_000017.png
4160,416,8,90,90,image/output_004160_000018.png
4160,416,8,90,135,image/output_004160_000019.png
4160,416,8,90,180,image/output_004160_000020.png
4160,416,8,90,225,image/output_004160_000021.png
4160,416,8,90,270,image/output_004160_000022.png
4160,416,8,90,315,image/output_004160_000023.png
4170,417,8,0,0,image/output_004170_000000.png
4170,417,8,0,45,image/output_004170_000001.png
4170,417,8,0,90,image/output_004170_000002.png
4170,417,8,0,135,image/output_004170_000003.png
4170,417,8,0,180,image/output_004170_000004.png
4170,417,8,0,225,image/output_004170_000005.png
4170,417,8,0,270,image/output_004170_000006.png
4170,417,8,0,315,image/output_004170_000007.png
4170,417,8,45,0,image/output_004170_000008.png
4170,417,8,45,45,image/output_004170_000009.png
4170,417,8,45,90,image/output_004170_000010.png
4170,417,8,45,135,image/output_004170_000011.png
4170,417,8,45,180,image/output_004170_000012.png
4170,417,8,45,225,image/output_004170_000013.png
4170,417,8,45,270,image/output_004170_000014.png
4170,417,8,45,315,image/output_004170_000015.png
4170,417,8,90,0,image/output_004170_000016.png
4170,417,8,90,45,image/output_004170_000017.png
4170,417,8,90,90,image/output_004170_000018.png
4170,417,8,90,135,image/output_004170_000019.png
4170,417,8,90,180,image/output_004170_000020.png
4170,417,8,90,225,image/output_004170_000021.png
4170,417,8,90,270,image/output_004170_000022.png
4170,417,8,90,315,image/output_004170_000023.png
4180,418,8,0,0,image/output_004180_000000.png
4180,418,8,0,45,image/output_004180_000001.png
4180,418,8,0,90,image/output_004180_000002.png
4180,418,8,0,135,image/output_004180_000003.png
4180,418,8,0,180,image/output_004180_000004.png
4180,418,8,0,225,image/output_004180_000005.png
4180,418,8,0,270,image/output_004180_000006.png
4180,418,8,0,315,image/output_004180_000007.png
4180,418,8,45,0,image/output_004180_000008.png
4180,418,8,45,45,image/output_004180_000009.png
4180,418,8,45,90,image/output_004180_000010.png
4180,418,8,45,135,image/output_004180_000011.png
4180,418,8,45,180,image/output_004180_000012.png
4180,418,8,45,225,image/output_004180_000013.png
4180,418,8,45,270,image/output_004180_000014.png
4180,418,8,45,315,image/output_004180_000015.png
4180,418,8,90,0,image/output_004180_000016.png
4180,418,8,90,45,image/output_004180_000017.png
4180,418,8,90,90,image/output_004180_000018.png
4180,418,8,90,135,image/output_004180_000019.png
4180,418,8,90,180,image/output_004180_000020.png
4180,418,8,90,225,image/output_004180_000021.png
4180,418,8,90,270,image/output_004180_000022.png
4180,418,8,90,315,image/output_004180_000023.png
4190,419,8,0,0,image/output_004190_000000.png
4190,419,8,0,45,image/output_004190_000001.png
4190,419,8,0,90,image/output_004190_000002.png
4190,419,8,0,135,image/output_004190_000003.png
4190,419,8,0,180,image/output_004190_000004.png
4190,419,8,0,225,image/output_004190_000005.png
4190,419,8,0,270,image/output_004190_000006.png
4190,419,8,0,315,image/output_004190_000007.png
4190,419,8,45,0,image/output_004190_000008.png
4190,419,8,45,45,image/output_004190_000009.png
4190,419,8,45,90,image/output_004190_000010.png
4190,419,8,45,135,image/output_004190_000011.png
4190,419,8,45,180,image/output_004190_000012.png
4190,419,8,45,225,image/output_004190_000013.png
4190,419,8,45,270,image/output_004190_000014.png
4190,419,8,45,315,image/output_004190_000015.png
4190,419,8,90,0,image/output_004190_000016.png
4190,419,8,90,45,image/output_004190_000017.png
4190,419,8,90,90,image/output_004190_000018.png
4190,419,8,90,135,image/output_004190_000019.png
4190,419,8,90,180,image/output_004190_000020.png
4190,419,8,90,225,image/output_004190_000021.png
4190,419,8,90,270,image/output_004190_000022.png
4190,419,8,90,315,image/output_004190_000023.png
4200,420,8,0,0,image/output_004200_000000.png
4200,420,8,0,45,image/output_004200_000001.png
4200,420,8,0,90,image/output_004200_000002.png
4200,420,8,0,135,image/output_004200_000003.png
4200,420,8,0,180,image/output_004200_000004.png
4200,420,8,0,225,image/output_004200_000005.png
4200,420,8,0,270,image/output_004200_000006.png
4200,420,8,0,315,image/output_004200_000007.png
4200,420,8,45,0,image/output_004200_000008.png
4200,420,8,45,45,image/output_004200_000009.png
4200,420,8,45,90,image/output_004200_000010.png
4200,420,8,45,135,image/output_004200_000011.png
4200,420,8,45,180,image/output_004200_000012.png
4200,420,8,45,225,image/output_004200_000013.png
4200,420,8,45,270,image/output_004200_000014.png
4200,420,8,45,315,image/output_004200_000015.png
4200,420,8,90,0,image/output_004200_000016.png
4200,420,8,90,45,image/output_004200_000017.png
4200,420,8,90,90,image/output_004200_000018.png
4200,420,8,90,135,image/output_004200_000019.png
4200,420,8,90,180,image/output_004200_000020.png
4200,420,8,90,225,image/output_004200_000021.png
4200,420,8,90,270,image/output_004200_000022.png
4200,420,8,90,315,image/output_004200_000023.png
4210,421,8,0,0,image/output_004210_000000.png
4210,421,8,0,45,image/output_004210_000001.png
4210,421,8,0,90,image/output_004210_000002.png
4210,421,8,0,135,image/output_004210_000003.png
4210,421,8,0,180,image/output_004210_000004.png
4210,421,8,0,225,image/output_004210_000005.png
4210,421,8,0,270,image/output_004210_000006.png
4210,421,8,0,315,image/output_004210_000007.png
4210,421,8,45,0,image/output_004210_000008.png
4210,421,8,45,45,image/output_004210_000009.png
4210,421,8,45,90,image/output_004210_000010.png
4210,421,8,45,135,image/output_004210_000011.png
4210,421,8,45,180,image/output_004210_000012.png
4210,421,8,45,225,image/output_004210_000013.png
4210,421,8,45,270,image/output_004210_000014.png
4210,421,8,45,315,image/output_004210_000015.png
4210,421,8,90,0,image/output_004210_000016.png
4210,421,8,90,45,image/output_004210_000017.png
4210,421,8,90,90,image/output_004210_000018.png
4210,421,8,90,135,image/output_004210_000019.png
4210,421,8,90,180,image/output_004210_000020.png
4210,421,8,90,225,image/output_004210_000021.png
4210,421,8,90,270,image/output_004210_000022.png
4210,421,8,90,315,image/output_004210_000023.png
4220,422,8,0,0,image/output_004220_000000.png
4220,422,8,0,45,image/output_004220_000001.png
4220,422,8,0,90,image/output_004220_000002.png
4220,422,8,0,135,image/output_004220_000003.png
4220,422,8,0,180,image/output_004220_000004.png
4220,422,8,0,225,image/output_004220_000005.png
4220,422,8,0,270,image/output_004220_000006.png
4220,422,8,0,315,image/output_004220_000007.png
4220,422,8,45,0,image/output_004220_000008.png
4220,422,8,45,45,image/output_004220_000009.png
4220,422,8,45,90,image/output_004220_000010.png
4220,422,8,45,135,image/output_004220_000011.png
4220,422,8,45,180,image/output_004220_000012.png
4220,422,8,45,225,image/output_004220_000013.png
4220,422,8,45,270,image/output_004220_000014.png
4220,422,8,45,315,image/output_004220_000015.png
4220,422,8,90,0,image/output_004220_000016.png
4220,422,8,90,45,image/output_004220_000017.png
4220,422,8,90,90,image/output_004220_000018.png
4220,422,8,90,135,image/output_004220_000019.png
4220,422,8,90,180,image/output_004220_000020.png
4220,422,8,90,225,image/output_004220_000021.png
4220,422,8,90,270,image/output_004220_000022.png
4220,422,8,90,315,image/output_004220_000023.png
4230,423,8,0,0,image/output_004230_000000.png
4230,423,8,0,45,image/output_004230_000001.png
4230,423,8,0,90,image/output_004230_000002.png
4230,423,8,0,135,image/output_004230_000003.png
4230,423,8,0,180,image/output_004230_000004.png
4230,423,8,0,225,image/output_004230_000005.png
4230,423,8,0,270,image/output_004230_000006.png
4230,423,8,0,315,image/output_004230_000007.png
4230,423,8,45,0,image/output_004230_000008.png
4230,423,8,45,45,image/output_004230_000009.png
4230,423,8,45,90,image/output_004230_000010.png
4230,423,8,45,135,image/output_004230_000011.png
4230,423,8,45,180,image/output_004230_000012.png
4230,423,8,45,225,image/output_004230_000013.png
4230,423,8,45,270,image/output_004230_000014.png
4230,423,8,45,315,image/output_004230_000015.png
4230,423,8,90,0,image/output_004230_000016.png
4230,423,8,90,45,image/output_004230_000017.png
4230,423,8,90,90,image/output_004230_000018.png
4230,423,8,90,135,image/output_004230_000019.png
4230,423,8,90,180,image/output_004230_000020.png
4230,423,8,90,225,image/output_004230_000021.png
4230,423,8,90,270,image/output_004230_000022.png
4230,423,8,90,315,image/output_004230_000023.png
4240,424,8,0,0,image/output_004240_000000.png
4240,424,8,0,45,image/output_004240_000001.png
4240,424,8,0,90,image/output_004240_000002.png
4240,424,8,0,135,image/output_004240_000003.png
4240,424,8,0,180,image/output_004240_000004.png
4240,424,8,0,225,image/output_004240_000005.png
4240,424,8,0,270,image/output_004240_000006.png
4240,424,8,0,315,image/output_004240_000007.png
4240,424,8,45,0,image/output_004240_000008.png
4240,424,8,45,45,image/output_004240_000009.png
4240,424,8,45,90,image/output_004240_000010.png
4240,424,8,45,135,image/output_004240_000011.png
4240,424,8,45,180,image/output_004240_000012.png
4240,424,8,45,225,image/output_004240_000013.png
4240,424,8,45,270,image/output_004240_000014.png
4240,424,8,45,315,image/output_004240_000015.png
4240,424,8,90,0,image/output_004240_000016.png
4240,424,8,90,45,image/output_004240_000017.png
4240,424,8,90,90,image/output_004240_000018.png
4240,424,8,90,135,image/output_004240_000019.png
4240,424,8,90,180,image/output_004240_000020.png
4240,424,8,90,225,image/output_004240_000021.png
4240,424,8,90,270,image/output_004240_000022.png
4240,424,8,90,315,image/output_004240_000023.png
4250,425,8,0,0,image/output_004250_000000.png
4250,425,8,0,45,image/output_004250_000001.png
4250,425,8,0,90,image/output_004250_000002.png
4250,425,8,0,135,image/output_004250_000003.png
4250,425,8,0,180,image/output_004250_000004.png
4250,425,8,0,225,image/output_004250_000005.png
4250,425,8,0,270,image/output_004250_000006.png
4250,425,8,0,315,image/output_004250_000007.png
4250,425,8,45,0,image/output_004250_000008.png
4250,425,8,45,45,image/output_004250_000009.png
4250,425,8,45,90,image/output_004250_000010.png
4250,425,8,45,135,image/output_004250_000011.png
4250,425,8,45,180,image/output_004250_000012.png
4250,425,8,45,225,image/output_004250_000013.png
4250,425,8,45,270,image/output_004250_000014.png
4250,425,8,45,315,image/output_004250_000015.png
4250,425,8,90,0,image/output_004250_000016.png
4250,425,8,90,45,image/output_004250_000017.png
4250,425,8,90,90,image/output_004250_000018.png
4250,425,8,90,135,image/output_004250_000019.png
4250,425,8,90,180,image/output_004250_000020.png
4250,425,8,90,225,image/output_004250_000021.png
4250,425,8,90,270,image/output_004250_000022.png
4250,425,8,90,315,image/output_004250_000023.png
4260,426,8,0,0,image/output_004260_000000.png
4260,426,8,0,45,image/output_004260_000001.png
4260,426,8,0,90,image/output_004260_000002.png
4260,426,8,0,135,image/output_004260_000003.png
4260,426,8,0,180,image/output_004260_000004.png
4260,426,8,0,225,image/output_004260_000005.png
4260,426,8,0,270,image/output_004260_000006.png
4260,426,8,0,315,image/output_004260_000007.png
4260,426,8,45,0,image/output_004260_000008.png
4260,426,8,45,45,image/output_004260_000009.png
4260,426,8,45,90,image/output_004260_000010.png
4260,426,8,45,135,image/output_004260_000011.png
4260,426,8,45,180,image/output_004260_000012.png
4260,426,8,45,225,image/output_004260_000013.png
4260,426,8,45,270,image/output_004260_000014.png
4260,426,8,45,315,image/output_004260_000015.png
4260,426,8,90,0,image/output_004260_000016.png
4260,426,8,90,45,image/output_004260_000017.png
4260,426,8,90,90,image/output_004260_000018.png
4260,426,8,90,135,image/output_004260_000019.png
4260,426,8,90,180,image/output_004260_000020.png
4260,426,8,90,225,image/output_004260_000021.png
4260,426,8,90,270,image/output_004260_000022.png
4260,426,8,90,315,image/output_004260_000023.png
4270,427,8,0,0,image/output_004270_000000.png
4270,427,8,0,45,image/output_004270_000001.png
4270,427,8,0,90,image/output_004270_000002.png
4270,427,8,0,135,image/output_004270_000003.png
4270,427,8,0,180,image/output_004270_000004.png
4270,427,8,0,225,image/output_004270_000005.png
4270,427,8,0,270,image/output_004270_000006.png
4270,427,8,0,315,image/output_004270_000007.png
4270,427,8,45,0,image/output_004270_000008.png
4270,427,8,45,45,image/output_004270_000009.png
4270,427,8,45,90,image/output_004270_000010.png
4270,427,8,45,135,image/output_004270_000011.png
4270,427,8,45,180,image/output_004270_000012.png
4270,427,8,45,225,image/output_004270_000013.png
4270,427,8,45,270,image/output_004270_000014.png
4270,427,8,45,315,image/output_004270_000015.png
4270,427,8,90,0,image/output_004270_000016.png
4270,427,8,90,45,image/output_004270_000017.png
4270,427,8,90,90,image/output_004270_000018.png
4270,427,8,90,135,image/output_004270_000019.png
4270,427,8,90,180,image/output_004270_000020.png
4270,427,8,90,225,image/output_004270_000021.png
4270,427,8,90,270,image/output_004270_000022.png
4270,427,8,90,315,image/output_004270_000023.png
4280,428,8,0,0,image/output_004280_000000.png
4280,428,8,0,45,image/output_004280_000001.png
4280,428,8,0,90,image/output_004280_000002.png
4280,428,8,0,135,image/output_004280_000003.png
4280,428,8,0,180,image/output_004280_000004.png
4280,428,8,0,225,image/output_004280_000005.png
4280,428,8,0,270,image/output_004280_000006.png
4280,428,8,0,315,image/output_004280_000007.png
4280,428,8,45,0,image/output_004280_000008.png
4280,428,8,45,45,image/output_004280_000009.png
4280,428,8,45,90,image/output_004280_000010.png
4280,428,8,45,135,image/output_004280_000011.png
4280,428,8,45,180,image/output_004280_000012.png
4280,428,8,45,225,image/output_004280_000013.png
4280,428,8,45,270,image/output_004280_000014.png
4280,428,8,45,315,image/output_004280_000015.png
4280,428,8,90,0,image/output_004280_000016.png
4280,428,8,90,45,image/output_004280_000017.png
4280,428,8,90,90,image/output_004280_000018.png
4280,428,8,90,135,image/output_004280_000019.png
4280,428,8,90,180,image/output_004280_000020.png
4280,428,8,90,225,image/output_004280_000021.png
4280,428,8,90,270,image/output_004280_000022.png
4280,428,8,90,315,image/output_004280_000023.png
4290,429,8,0,0,image/output_004290_000000.png
4290,429,8,0,45,image/output_004290_000001.png
4290,429,8,0,90,image/output_004290_000002.png
4290,429,8,0,135,image/output_004290_000003.png
4290,429,8,0,180,image/output_004290_000004.png
4290,429,8,0,225,image/output_004290_000005.png
4290,429,8,0,270,image/output_004290_000006.png
